装备制作大师		331	2	0	0						2	2	2	2	2	2	2	2	2	2	2	2	2	2	4	4	4	4	4	4	4	4	4					
制鞋工		332	2	100	0	213					2	2	2	2	2	2	2	2	2	2	2	2	2	2	6	6	6	6	6	6	6	6	6	4				
资深制鞋师傅		333	2	200	0	213					3	3	3	3	3	3	3	3	3	3	3	3	3	3	8	8	8	8	8	8	8	8	8	6				
御用制鞋师		334	2	500	0	213					3	3	3	3	3	3	3	3	3	3	3	3	3	3	10	10	10	10	10	10	10	10	10	8				
制鞋名师		335	2	1000000	1000000	213					3	3	3	3	3	3	3	3	3	3	3	3	3	3	10	10	10	10	10	10	10	10	10	10				
备滴狼 芭厘		336	2	1000000	1000000	213					3	3	3	3	3	3	3	3	3	3	3	3	3	3	10	10	10	10	10	10	10	10	10	10				
饭橇扼能		337	2	1000000	1000000	213					3	3	3	3	3	3	3	3	3	3	3	3	3	3	10	10	10	10	10	10	10	10	10	10				
装备制作大师		341	2	0	0						2	2	2	2	2	2	2	4	2	2	2	2	2	2	2	4	4	4	4	4	4	4	4					
造盾工		342	2	100	0	214					2	2	2	2	2	2	2	6	2	2	2	2	2	2	2	6	6	6	6	6	6	6	6	4				
资深造盾师傅		343	2	200	0	214					3	3	3	3	3	3	3	8	3	3	3	3	3	3	3	8	8	8	8	8	8	8	8	6				
御用造盾师		344	2	500	0	214					3	3	3	3	3	3	3	10	3	3	3	3	3	3	3	10	10	10	10	10	10	10	10	8				
造盾名师		345	2	1000000	1000000	214					3	3	3	3	3	3	3	10	3	3	3	3	3	3	3	10	10	10	10	10	10	10	10	10				
规菩狼 芭厘		346	2	1000000	1000000	214					3	3	3	3	3	3	3	10	3	3	3	3	3	3	3	10	10	10	10	10	10	10	10	10				
规菩 付捞胶磐		347	2	1000000	1000000	214					3	3	3	3	3	3	3	10	3	3	3	3	3	3	3	10	10	10	10	10	10	10	10	10				
补给品合成大师		351	2	0	0						2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	4	4	4	4	4	4	4	4					
厨师		352	2	100	0	215					2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	6	6	6	6	6	6	6	6	4				
资深大厨师		353	2	200	0	215					3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	8	8	8	8	8	8	8	8	6				
御用厨师		354	2	500	0	215					3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	10	10	10	10	10	10	10	10	8				
料理铁人		355	2	1000000	1000000	215					3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	10	10	10	10	10	10	10	10	10				
炼府狼 沥拳		356	2	1000000	1000000	215					3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	10	10	10	10	10	10	10	10	10				
侥脚		357	2	1000000	1000000	215					3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	10	10	10	10	10	10	10	10	10				
补给品合成大师		361	2	0	0						2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	4	4	4	4	4	4	4	4					
药剂师		362	2	100	0	216					2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	6	6	6	6	6	6	6	6	4				
资深药剂大师		363	2	200	0	216					3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	8	8	8	8	8	8	8	8	6				
御用药剂师		364	2	500	0	216					3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	10	10	10	10	10	10	10	10	8				
炼金术士		365	2	1000000	1000000	216					3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	10	10	10	10	10	10	10	10	10				
距狼 沥拳		366	2	1000000	1000000	216					3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	10	10	10	10	10	10	10	10	10				
距己		367	2	1000000	1000000	216					3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	10	10	10	10	10	10	10	10	10				
修理鉴定大师		371	2	0	0						2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	4	4	4	4	4	4	4	4					
武器修理工		372	2	100	0	217					2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	6	6	6	6	6	6	6	6	4				
资深武器修理师傅		373	2	200	0	217					3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	8	8	8	8	8	8	8	8	6				
御用武器修理师		374	2	500	0	217					3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	10	10	10	10	10	10	10	10	8				
武器修理专家		375	2	1000000	1000000	217					3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	10	10	10	10	10	10	10	10	10				
公扁荐府狼 檬牢		376	2	1000000	1000000	217					3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	10	10	10	10	10	10	10	10	10				
檬例沥公扁荐府		377	2	1000000	1000000	217					3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	10	10	10	10	10	10	10	10	10				
修理鉴定大师		381	2	0	0						2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	4	4	4	4	4	4	4	4					
防具修理工		382	2	100	0	218					2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	6	6	6	6	6	6	6	6	4				
资深防具修理师傅		383	2	200	0	218					3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	8	8	8	8	8	8	8	8	6				
御用防具修理师		384	2	500	0	218					3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	10	10	10	10	10	10	10	10	8				
防具修理专家		385	2	1000000	1000000	218					3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	10	10	10	10	10	10	10	10	10				
规绢备荐府狼 檬牢		386	2	1000000	1000000	218					3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	10	10	10	10	10	10	10	10	10				
泵必狼 规绢备荐府		387	2	1000000	1000000	218					3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	10	10	10	10	10	10	10	10	10				
修理鉴定大师		391	2	0	0						2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	4	4	4	4	4	4	4	4					
鉴定师		392	2	100	0	219					2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	6	6	6	6	6	6	6	6	4				
资深鉴定师		393	2	200	0	219					3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	8	8	8	8	8	8	8	8	6				
御用鉴定师		394	2	500	0	219					3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	10	10	10	10	10	10	10	10	8				
鉴定大师		395	2	1000000	1000000	219					3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	10	10	10	10	10	10	10	10	10				
救己		396	2	1000000	1000000	219					3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	10	10	10	10	10	10	10	10	10				
脚狼 传		397	2	1000000	1000000	219					3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	10	10	10	10	10	10	10	10	10				
见习印刻师		401	2	0	0						2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	4	4	4	4	4	4	4	4					
印刻师		402	2	100	0	220					2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	6	6	6	6	6	6	6	6	4				
资深印刻师		403	2	200	0	220					3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	8	8	8	8	8	8	8	8	6				
御用印刻师		404	2	500	0	220					3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	10	10	10	10	10	10	10	10	8				
悼炼		405	2	1000000	1000000	220					3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	10	10	10	10	10	10	10	10	10				
篮炼		406	2	1000000	1000000	220					3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	10	10	10	10	10	10	10	10	10				
陛炼		407	2	1000000	1000000	220					3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	10	10	10	10	10	10	10	10	10				
侦探		411	2	0	0						2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	4	4	4	4	4	4	4	4					
资深侦探		412	2	100	0	221					3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	6	6	6	6	6	6	6	6	4				
超级侦探		413	2	200	0	221					4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	8	8	8	8	8	8	8	8	6				
名侦探		414	2	0	500	221					6	6	6	6	6	6	7	6	6	6	6	6	6	6	6	10	10	10	10	10	10	10	10	8				
外挂职业		415	2	1000000	1000000	221					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
外挂职业		416	2	1000000	1000000	221					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
外挂职业		417	2	1000000	1000000	221					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
道童		421	2	0	0						2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	4	4	4	4	4	4	4	4					
道士		422	2	100	0	222					3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	6	6	6	6	6	6	6	6	4				
半仙		423	2	200	0	222					4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	8	8	8	8	8	8	8	8	6				
仙人		424	2	500	0	222					6	6	6	6	6	6	7	6	6	6	6	6	6	6	6	10	10	10	10	10	10	10	10	8				
外挂职业		425	2	1000000	1000000	222					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
外挂职业		426	2	1000000	1000000	222					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
外挂职业		427	2	1000000	1000000	222					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
护士		431	2	0	0						2	2	2	2	2	4	6	1	0	6	0	6	2	0	6	4	4	4	4	4	4	4	4					
资深护士		432	2	100	0	223					2	2	2	2	2	5	8	2	0	8	0	8	2	0	8	6	6	6	6	6	6	6	6	4				
护士长		433	2	200	0	223					3	3	3	3	3	6	10	3	0	10	0	10	3	0	10	8	8	8	8	8	8	8	8	6				
白衣天使		434	2	500	0	223					5	5	5	5	5	7	11	4	0	11	0	11	4	0	11	10	10	10	10	10	10	10	10	8				
外挂职业		435	2	1000000	1000000	223					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
外挂职业		436	2	1000000	1000000	223					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
外挂职业		437	2	1000000	1000000	223					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
医师		441	2	0	0						2	2	2	2	2	6	4	1	0	6	0	6	2	0	6	4	4	4	4	4	4	4	4					
资深医师		442	2	100	0	224					2	2	2	2	2	8	5	2	0	8	0	8	2	0	8	6	6	6	6	6	6	6	6	4				
名医师		443	2	200	0	224					3	3	3	3	3	10	6	3	0	10	0	10	3	0	10	8	8	8	8	8	8	8	8	6				
御医		444	2	500	0	224					4	4	4	4	4	11	7	4	0	11	0	11	4	0	11	10	10	10	10	10	10	10	10	8				
外挂职业		445	2	1000000	1000000	224					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
外挂职业		446	2	1000000	1000000	224					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
外挂职业		447	2	1000000	1000000	224					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
采集大师		451	2	0	0						2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	4	4	4	4	4	4	4	4					
樵夫		452	2	100	0	225					2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	6	6	6	6	6	6	6	6	4				
资深樵夫		453	2	200	0	225					3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	8	8	8	8	8	8	8	8	6				
御用樵夫		454	2	500	0	225					4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	10	10	10	10	10	10	10	10	8				
超级樵夫		455	2	1000000	1000000	225					3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	10	10	10	10	10	10	10	10	10				
窍捞欺 唱公槽		456	2	1000000	1000000	225					3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	10	10	10	10	10	10	10	10	10				
泵必狼 唱公槽		457	2	1000000	1000000	225					3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	10	10	10	10	10	10	10	10	10				
采集大师		461	2	0	0						2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	4	4	4	4	4	4	4	4					
猎人		462	2	100	0	226					2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	6	6	6	6	6	6	6	6	4				
资深猎人		463	2	200	0	226					3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	8	8	8	8	8	8	8	8	6				
御用猎人		464	2	500	0	226					4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	10	10	10	10	10	10	10	10	8				
超级猎人		465	2	1000000	1000000	226					3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	10	10	10	10	10	10	10	10	10				
剑狼 荤恩		466	2	1000000	1000000	226					3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	10	10	10	10	10	10	10	10	10				
剑狼 沥拳		467	2	1000000	1000000	226					3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	10	10	10	10	10	10	10	10	10				
采集大师		471	2	0	0						2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	4	4	4	4	4	4	4	4					
矿工		472	2	100	0	227					2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	6	6	6	6	6	6	6	6	4				
资深矿工		473	2	200	0	227					3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	8	8	8	8	8	8	8	8	6				
御用矿工		474	2	500	0	227					4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	10	10	10	10	10	10	10	10	8				
大地的语者		475	2	1000000	1000000	227					3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	10	10	10	10	10	10	10	10	10				
措瘤甫 酒绰 磊		476	2	1000000	1000000	227					3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	10	10	10	10	10	10	10	10	10				
顶狼 沥拳		477	2	1000000	1000000	227					3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	10	10	10	10	10	10	10	10	10				
神		481	1	0	0						10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10
