胶鸥平 孤飘	675	5274	211	60	10403	10405	9616	10407	9618	5	5	5	5	10
厚俭 芭令 肺宏	676	5281	211	60	10402	10405	10407	10408	9619	5	5	5	8	3
厚农抛烙农肺胶	677	5282	211	60	18451	18450	10404	10408	9619	2	1	10	10	3
郡后 肺宏	678	5290	211	60	10403	10405	10407	10409	9620	10	10	10	5	2
促农 浆扼牢	679	5291	211	60	18450	18443	10404	10408	9620	5	1	10	15	5
钮绢 付牢靛+	680	5275	211	60	9618	10411	10410	12810	18509	5	20	10	20	20
荐锋狼 过狼	681	255	211	60	18862	18449	18450	10006		1	2	2	20	
俊呈瘤 敲肺快	683	257	211	120	312	18449	18450	10011		1	1	1	20	
辛帕托雷之袍	684	602200	211	60	10403	9614	10405	9700	10100	3	4	7	4	20
百明 何明	744	602400	212	45	9700	9612	9615	10404	10405	3	4	2	3	3
特殊道具	760	9390	212	0	9350	9360	9370	9380		1	1	1	1	
特殊道具	701	9391	211	0	9351	9361	9371	9381		1	1	1	1	
特殊道具	702	9392	211	0	9352	9362	9372	9382		1	1	1	1	
特殊道具	703	9393	211	0	9353	9363	9373	9383		1	1	1	1	
特殊道具	704	9394	211	0	9354	9364	9374	9384		1	1	1	1	
特殊道具	705	9395	211	0	9355	9365	9375	9385		1	1	1	1	
新手戒	718	18970	211	10	9614	9625	9613	9615	12822	5	20	1	1	20
公荤荤厚 噶配	719	18803	211	60	18805	10403	10406	10001		4	20	4	2	
家橇飘 饭歹 何明	720	5600	212	45	10400	18211				4	20			
饭歹 何明	721	5601	212	45	9611	18211				7	20			
窍靛 饭歹 何明	722	5614	212	45	9611	18211	10401			5	20	4		
氛 何明	723	5612	212	45	9611	10400	18211	10401	10402	3	3	20	3	3
滴波款 官蹿 何明	724	5620	212	45	10000	10400	18211	10401	10402	20	8	20	4	3
祈惑拳	725	5621	212	45	10400	18211	10001	10402	10403	5	20	20	9	2
眉牢 臂赋	726	5630	212	45	10400	9612	9613	10403		6	6	6	3	
眉牢 何明	727	5631	212	45	9612	9613	10402	9614	10404	8	3	3	3	3
胶纳老 何明	728	5640	212	45	9612	10402	10403	9615		10	3	3	5	
胶纳老 臂赋	729	5641	212	45	10403	9614	9615	10404		5	5	4	5	
胶瓶 何明	730	5653	212	45	9612	9616				20	5			
胶瓶 臂赋	731	5654	212	45	9613	9614	9616			8	7	7		
付农鸥烙	732	5664	212	45	9612	9615	9617			10	8	5		
唱捞飘 臂赋	733	5660	212	45	18449	9615	9616	9617		1	5	5	7	
窍聪寞 傅	734	5671	212	45	9612	9614	10406	9618		4	4	5	5	
敲饭烙 纳捞瘤	735	5673	212	45	18452	9617	10406	9618		1	10	5	5	
酒福墨唱 胶牌橇胶	736	5680	212	45	9616	9617	10407	9619		5	5	5	4	
啊风促 胶颇捞农	737	5681	212	45	18373	18449	9618	9619		1	2	10	5	
叼酒唱 敲肺快	738	5690	212	45	9615	9617	10408	9620		5	5	5	5	
努扼快叼酒	739	5691	212	45	18451	18449	9619	9620		1	5	5	8	
付农鸥烙+	740	5675	212	45	9618	10411	10410	9630	18509	10	5	20	20	20
荐锋狼 钱 癌渴	741	260	212	60	18863	18449	18450	9617		1	2	2	10	
饭芭矫 皋捞目	743	262	212	120	313	18449	18450	9640		1	1	1	10	
百明 何明	744	602400	212	45	9700	9612	9615	10404	10405	3	4	2	3	3
特殊道具	760	9390	212	0	9350	9360	9370	9380		1	1	1	1	
特殊道具	761	9391	212	0	9351	9361	9371	9381		1	1	1	1	
特殊道具	762	9392	212	0	9352	9362	9372	9382		1	1	1	1	
特殊道具	763	9393	212	0	9353	9363	9373	9383		1	1	1	1	
特殊道具	764	9394	212	0	9354	9364	9374	9384		1	1	1	1	
特殊道具	765	9395	212	0	9355	9365	9375	9385		1	1	1	1	
新手戒	779	18970	212	10	9614	9625	9613	9615	12822	5	20	1	1	20
款悼拳	780	6001	213	45	10400	18211				4	20			
某矾龟 酱令	781	6002	213	45	9611	10400	18211			3	3	20		
啊磷 备滴	782	6010	213	45	10400	18211	10401			4	20	4		
救傈拳	783	6011	213	45	10400	18211	9612	10401		4	20	4	3	
扼捞飘 酱令	784	6022	213	45	10400	18211	10401	10402		5	20	4	4	
况 酱令	785	6025	213	45	9611	10400	18211	9612	10402	4	2	20	5	5
扼羔扼 酱令	786	6033	213	45	9611	18211	9612	9613	10403	10	20	3	3	3
眉牢 酱令	787	6031	213	45	9611	9612	9613	10402	9614	10	6	2	2	2
胶纳老 酱令	788	6042	213	45	9613	10402	9614	9615		5	6	6	3	
官捞欧 酱令	789	6040	213	45	9611	18211	9613	9614	9615	7	20	5	5	5
硅撇 酱令	790	6054	213	45	9612	9616				20	5			
唱捞飘 贾房	791	6052	213	45	18211	9613	9614	9616		20	10	8	5	
其绢府 胶跑	792	6064	213	45	9614	9616	9617	10406		5	5	5	3	
皋抛坷 贾府靛	793	6063	213	45	18373	9613	9615	9617		1	5	5	8	
皋呕 巨努	794	6072	213	45	9614	9616	9618	10407		5	5	5	3	
嘉捞靛 鳃	795	6074	213	45	14904	9617	9618			1	10	10		
敲赋 烙蒲飘	796	6080	213	45	10405	9617	9619	10408		5	5	4	4	
扼捞飘 柳	797	6081	213	45	18373	18449	10406	9619		1	2	10	10	
扼哩滴扼	798	6090	213	45	10402	9618	9620	10409		5	5	5	5	
酒橇肺叼抛	799	6091	213	45	18449	18451	10407	9620		3	2	10	10	
其绢府 胶跑+	800	6075	213	45	9617	9618	10410	12415	18509	5	3	17	10	20
荐锋狼 备滴	801	265	213	60	18864	18449	18450	10006		1	2	2	20	
侨矫 咖瘤	803	267	213	120	314	18449	18450	10011		1	1	1	20	
俊亥 酱令	804	602601	213	45	9700	9614	9615	9616	18211	3	2	2	3	20
特殊道具	820	9390	213	0	9350	9360	9370	9380		1	1	1	1	
特殊道具	821	9391	213	0	9351	9361	9371	9381		1	1	1	1	
特殊道具	822	9392	213	0	9352	9362	9372	9382		1	1	1	1	
特殊道具	823	9393	213	0	9353	9363	9373	9383		1	1	1	1	
特殊道具	824	9394	213	0	9354	9363	9374	9384		1	1	1	1	
特殊道具	825	9395	213	0	9355	9365	9375	9385		1	1	1	1	
新手戒	839	18970	213	10	9614	9625	9613	9615	12822	5	20	1	1	20
滚努矾	840	6401	214	45	9611	10400				4	1			
胶隔 角靛	841	6402	214	45	9611	10001				6	20			
胶捻霹	842	6410	214	45	9611	10000	10001			8	20	20		
墨捞飘 角靛	843	6412	214	45	9611	10000	9612	10002		7	20	3	20	
努府其胶 角靛	844	6427	214	45	10000	9612	10001	9613	10002	20	7	20	3	20
绊雕 角靛	845	6425	214	45	9611	9612	9613	10002	9614	3	4	4	20	3
贾廉 角靛	846	6437	214	45	9611	9612	9613	9614	10003	4	4	4	4	20
龋敲沸 角靛	847	6434	214	45	9611	9612	9613	9614	9615	2	2	3	5	5
胶纳老 角靛	848	6447	214	45	9612	9613	9614	9615	10004	6	5	4	3	20
器敲扼捞飘 角靛	849	6449	214	45	9612	9613	9615	9616		6	6	4	3	
喇 角靛	850	6458	214	45	9614	9615	9616	10005		6	6	4	20	
荤磊狼 规菩	851	6457	214	45	9613	9615	10004	10005	9617	8	4	20	20	4
啊叼攫	852	6461	214	45	9612	9613	9614	9616	9617	5	5	5	5	5
府付目喉	853	6463	214	45	18449	9615	9616	9617		1	5	5	15	
固矾 奇歹	854	6470	214	45	9613	9614	9618			6	6	10		
俊胶农其叼磐	855	6477	214	45	18450	9618				1	20			
肺锯 农饭胶飘	856	6480	214	45	9614	9617	9618	9619		5	5	5	5	
焊捞靛 窍单胶	857	6481	214	45	18450	18449	9616	9619		3	1	5	10	
农风技捞歹	858	6490	214	45	9617	9618	9619	9620		5	5	5	3	
单官胶抛捞磐	859	6491	214	45	18450	18451	9615	9620		5	3	10	8	
啊叼攫+	860	6473	214	45	9617	9618	10007	9630	18509	9	10	20	20	20
荐锋狼 规菩	861	270	214	60	18865	18449	18450	9617		1	2	2	10	
喉矾叼 肺靛	863	272	214	120	315	18449	18450	9640		1	1	1	15	
匡府洒 角靛	864	602800	214	45	9700	9614	9615	9616	10100	3	2	2	2	20
特殊道具	880	9390	214	0	9350	9360	9370	9380		1	1	1	1	
特殊道具	881	9391	214	0	9351	9361	9371	9381		1	1	1	1	
特殊道具	882	9392	214	0	9352	9362	9372	9382		1	1	1	1	
特殊道具	883	9393	214	0	9353	9363	9373	9383		1	1	1	1	
特殊道具	884	9394	214	0	9354	9364	9374	9384		1	1	1	1	
特殊道具	885	9395	214	0	9355	9365	9375	9385		1	1	1	1	
新手戒	899	18970	214	10	9614	9625	9613	9615	12822	5	20	1	1	20
侥户	900	15201	215	10	12400	12401	12402			16	10	5		
坷股房	901	15202	215	10	12404	12401	12402	12405	12000	10	15	5	1	1
剧悼捞	902	15203	215	10	12400	12401	12402			20	20	20		
具虐家官	903	15204	215	10	12400	12402	12407	12001		20	10	20	12	
模鲤坷肺胶	904	15206	215	10	12002	12402	12003	11200		20	10	20	20	
肺胶飘 摹挪	905	15207	215	10	12801	12402	11201	12408		20	20	20	20	
催绊扁 拌鄂 丹逛	906	15208	215	10	12404	12004	12409	11201	12410	20	20	20	20	20
擒滚弊	907	15209	215	10	12404	12004	12405	11200		20	20	3	20	
贺厘绢 檬逛	908	15210	215	10	12402	12409	12410	12407	11600	20	20	20	20	20
纳酶	909	12405	215	1	12006	18314				5	1			
磊扼 夸府	910	15219	215	10	12406	12412	12416	12417	12419	20	20	10	10	20
具虐家官 户	911	15205	215	10	15203	15204				1	1			
傈榜	912	15211	215	10	12004	12409	12402	11200	12411	20	20	20	20	20
墨饭 扼捞胶	913	15212	215	10	12004	11201	12005	12410	12403	20	20	20	20	10
倒架 厚忽逛	914	15213	215	10	12404	12402	11200	12410	12406	10	20	20	20	20
捞胶漠 晨厚夸府	915	15214	215	10	12004	12409	12005	12406	12412	20	20	20	20	10
胶抛捞农	916	15215	215	10	12402	12408	12005	12413	11202	20	10	10	20	20
骂扼矫 檬逛	917	15216	215	10	12407	11600	12410	12412	12416	20	20	20	20	10
蛮钦	918	15217	215	10	12404	12409	12407	12416	12417	20	20	20	15	15
惑绢殿缴 胶橇	919	15218	215	10	12404	12004	12402	12408	12418	20	20	20	20	20
概趣狼 皋沸 户	920	15230	215	10	12400	12401	12411	11226	12810	20	20	20	3	10
荐锋狼 距	921	275	216	60	18866	12806				1	20			
埃厘 捣内明 扼搁	922	18968	215	10	11205	12407	12409	12404	12400	20	20	20	20	20
盔歹钱 府橇	923	277	216	120	316	12812	10000			1	20	20		
馆令	930	15320	215	10	12400	12401	12402			10	5	2		
内其 户	931	15321	215	10	12400	12401	12402			10	5	2		
特殊道具	940	9390	215	0	9350	9360	9370	9380		1	1	1	1	
特殊道具	941	9391	215	0	9351	9361	9371	9381		1	1	1	1	
特殊道具	942	9392	215	0	9352	9362	9372	9382		1	1	1	1	
特殊道具	943	9393	215	0	9353	9363	9373	9383		1	1	1	1	
特殊道具	944	9394	215	0	9354	9364	9374	9384		1	1	1	1	
特殊道具	945	9395	215	0	9355	9365	9375	9385		1	1	1	1	
脚己 付夸匙令	946	12502	215	10	12404	12504	12503	12402		2	2	2	1	
曼柄 抉篮 付夸匙令 逛	947	15317	215	10	15303	12502	11311			3	3	1		
逛	948	15303	215	10	12102	15318				5	5			
林冈逛	949	15300	215	10	15303	12402	12902			10	10	5		
辈厘茄 林冈逛	950	15304	215	10	15303	12402	12902	12407		10	10	5	5	
绢赴捞侩 繁摹	951	15301	215	10	15303	12402	12902	12407		10	10	5	5	
纳酶 逛	952	15302	215	10	15303	12405				10	10			
家胶 逛	953	15305	215	10	15303	12500				10	10			
付夸匙令 逛	954	15309	215	10	15303	12502				10	10			
埃厘 逛	955	15311	215	10	15303	12409				10	10			
拌鄂 逛	956	15313	215	10	15303	12404				3	10			
擒滚芭	957	15308	215	10	15209	15320				10	10			
摹令滚芭	958	15306	215	10	15209	15320	12501			10	10	10		
蜡利 墨胶鸥靛 父滴	959	14660	215	15	12404	12400	12401	12503		10	4	4	1	
ＬＰ雀汗距（100）	960	15606	216	10	12800	12801				10	1			
ＬＰ雀汗距（150）	961	15607	216	10	12800	12801				10	10			
ＬＰ雀汗距（200）	962	15608	216	10	12800	12801	12802			10	10	5		
ＬＰ雀汗距（250）	963	15609	216	10	12801	12802	12803			10	15	5		
ＬＰ雀汗距（300）	964	15610	216	10	12802	12803	12804			15	15	5		
ＬＰ雀汗距（400）	965	15611	216	10	12803	12804	12805			10	15	15		
ＬＰ雀汗距（500）	966	15612	216	10	12803	12804	12805	12806		5	13	15	15	
ＬＰ雀汗距（600）	967	15613	216	10	12800	12803	12805	12806	12807	10	10	10	20	10
ＬＰ雀汗距（800）	968	15614	216	10	12802	12805	12807	12808	12809	5	7	5	10	5
ＬＰ雀汗距（1000）	969	15615	216	10	12800	12801	12807	12808	12809	10	10	6	8	10
氢荐：没狼 9锅	970	15630	216	10	12810	12415	12807	12806	18311	20	10	10	10	5
乔弊剐 篮魂 奇炼扼飘	971	18637	216	20	18633	9603	18634	18635	18636	1	1	1	1	1
荐锋 夸府	972	280	215	20	18867					1				
馆窍绰 距	973	18971	216	10	18636	18635	18634	18977		1	1	1	20	
明摹畴内 晨厚 夸府	974	282	215	10	316	18255	12406			1	1	20		
惑玫券	976	18757	216	20	18754	18755	18756			20	20	20		
竿刀狼 冈捞	977	18951	216	1	11200	18950				20	1			
竿刀狼 冈捞	978	18951	215	1	11200	18950				20	1			
特殊道具	1000	9390	216	0	9350	9360	9370	9380		1	1	1	1	
特殊道具	1001	9391	216	0	9351	9361	9371	9381		1	1	1	1	
特殊道具	1002	9392	216	0	9352	9362	9372	9382		1	1	1	1	
特殊道具	1003	9393	216	0	9353	9363	9373	9383		1	1	1	1	
特殊道具	1004	9394	216	0	9354	9364	9374	9384		1	1	1	1	
特殊道具	1005	9395	216	0	9355	9365	9375	9385		1	1	1	1	
府滚胶 抛胶飘 八	1019	608800	200	0	9611					1				
抛胶飘 家靛	1020	18200	252	0	18206	18211	9600			20	20	20		
抛胶飘 农肺胶	1021	18201	252	0	18206	18211	9600			20	20	20		
焊籍 抛胶飘 八	1022	19535	200	0	19506					1				
焊籍 抛胶飘 癌渴	1023	19536	209	0	19506					1				
长剑	25	660063	200	60	9638	9619	18449	10008	10009	5	4	2	40	40
长剑	26	660064	200	60	9638	9619	9618	18450	10009	4	5	5	2	40
手斧	85	660065	201	60	9638	9619	9618	18449	10009	8	6	8	2	40
手斧	86	660066	201	60	9638	9618	9617	10009	18450	3	10	9	40	2
短矛	145	660067	202	60	9619	18449	10008	10009	10010	2	2	40	40	40
短矛	146	660068	202	60	18450	9618	10008	10009	10010	2	13	40	40	40
轻型弓	205	660069	203	60	9638	9619	10008	10009	18450	4	3	40	40	2
轻型弓	206	660070	203	60	9618	9619	18452	10009	10010	13	9	2	40	40
短杖	265	660071	204	60	9638	9619	18450	10008	10009	3	3	1	40	40
短杖	266	660072	204	60	10010	9619	18450	10008	10009	40	3	1	40	40
回力镖	325	660073	205	60	9619	10008	10009	10010	18454	7	40	40	40	2
回力镖	326	660074	205	60	9638	9619	10008	10009	18450	2	4	40	40	2
小刀	385	660075	206	60	9618	9619	10010	10009	18450	2	5	40	40	2
小刀	386	660076	206	60	9638	9619	10008	10009	18450	3	4	40	40	1
头盔	445	660077	207	45	9700	10010	9618	9619	18451	10	40	7	5	2
头盔	446	660078	207	45	9700	10009	9619	9618	18455	9	40	6	6	2
帽子	505	660079	208	45	10406	12809	12811	18454	18456	11	40	40	2	1
帽子	506	660080	208	45	10409	12808	12811	18452	18453	16	40	40	2	2
铠甲	565	660081	209	60	9700	9620	9619	9638	18455	13	2	10	10	2
铠甲	566	660082	209	60	9700	9620	9618	9638	18456	5	8	10	4	2
衣服	625	660083	210	60	9638	9619	9700	10410	18455	6	6	5	10	2
衣服	626	660084	210	60	9619	9700	10010	10409	18452	13	9	40	10	2
袍	685	660085	211	60	10410	10009	10010	18454	18456	10	20	20	2	2
袍	686	660086	211	60	10409	9619	10010	18451	18455	10	13	40	2	2
靴 	745	660087	212	45	9620	9619	9638	10009	18453	2	3	3	40	2
靴 	746	660088	212	45	9700	9618	9638	10009	18455	5	8	5	1	2
鞋 	805	660089	213	45	10410	9618	9619	9638	18452	3	8	8	3	2
鞋 	806	660090	213	45	9700	9619	10009	10010	18455	20	14	40	40	2
盾	865	660091	214	45	9700	9618	9619	9638	18455	7	6	6	3	2
盾	866	660092	214	45	9700	9620	9619	9638	18451	5	3	6	4	2
